fight_id,event_id,fighter_1_id,fighter_2_id,event_date,event_year
4025,335,3504,3801,2017-12-09,2017
4026,335,3088,1864,2017-12-09,2017
4026,335,1864,3088,2017-12-09,2017
4027,335,3454,1052,2017-12-09,2017
4027,335,1052,3454,2017-12-09,2017
4028,335,3085,57,2017-12-09,2017
4028,335,57,3085,2017-12-09,2017
4029,335,3240,1504,2017-12-09,2017
4029,335,1504,3240,2017-12-09,2017
4030,335,1377,2823,2017-12-09,2017
4030,335,2823,1377,2017-12-09,2017
4031,336,1696,64,2017-12-02,2017
4031,336,64,1696,2017-12-02,2017
4032,336,2831,2965,2017-12-02,2017
4032,336,2965,2831,2017-12-02,2017
4033,336,648,3114,2017-12-02,2017
4033,336,3114,648,2017-12-02,2017
4034,336,109,1306,2017-12-02,2017
4034,336,1306,109,2017-12-02,2017
4035,336,3071,4250,2017-12-02,2017
4035,336,4250,3071,2017-12-02,2017
4036,336,1174,2922,2017-12-02,2017
4036,336,2922,1174,2017-12-02,2017
4037,336,2545,2925,2017-12-02,2017
4037,336,2925,2545,2017-12-02,2017
4038,336,3990,2053,2017-12-02,2017
4038,336,2053,3990,2017-12-02,2017
4039,336,1657,628,2017-12-02,2017
4039,336,628,1657,2017-12-02,2017
4040,336,758,2363,2017-12-02,2017
4040,336,2363,758,2017-12-02,2017
4041,336,3255,1708,2017-12-02,2017
4041,336,1708,3255,2017-12-02,2017
4042,336,3284,2034,2017-12-02,2017
4042,336,2034,3284,2017-12-02,2017
4043,336,4309,814,2017-12-02,2017
4043,336,814,4309,2017-12-02,2017
4044,337,2674,2654,2017-12-01,2017
4044,337,2654,2674,2017-12-01,2017
4045,337,2894,4239,2017-12-01,2017
4045,337,4239,2894,2017-12-01,2017
4046,337,2755,1710,2017-12-01,2017
4046,337,1710,2755,2017-12-01,2017
4047,337,2554,3823,2017-12-01,2017
4047,337,3823,2554,2017-12-01,2017
4049,337,1866,3799,2017-12-01,2017
4049,337,3799,1866,2017-12-01,2017
4050,337,898,2422,2017-12-01,2017
4050,337,2422,898,2017-12-01,2017
4051,337,1829,3501,2017-12-01,2017
4051,337,3501,1829,2017-12-01,2017
4052,337,2957,1361,2017-12-01,2017
4052,337,1361,2957,2017-12-01,2017
4053,337,979,306,2017-12-01,2017
4053,337,306,979,2017-12-01,2017
4054,337,3350,4285,2017-12-01,2017
4054,337,4285,3350,2017-12-01,2017
4055,338,1348,367,2017-11-25,2017
4055,338,367,1348,2017-11-25,2017
4056,338,2239,2962,2017-11-25,2017
4056,338,2962,2239,2017-11-25,2017
4057,338,1507,551,2017-11-25,2017
4057,338,551,1507,2017-11-25,2017
4058,338,1337,3479,2017-11-25,2017
4058,338,3479,1337,2017-11-25,2017
4059,338,2372,2687,2017-11-25,2017
4059,338,2687,2372,2017-11-25,2017
4060,338,3780,2799,2017-11-25,2017
4060,338,2799,3780,2017-11-25,2017
4061,338,4367,838,2017-11-25,2017
4061,338,838,4367,2017-11-25,2017
4062,338,3781,1955,2017-11-25,2017
4062,338,1955,3781,2017-11-25,2017
4063,338,8,3649,2017-11-25,2017
4063,338,3649,8,2017-11-25,2017
4064,338,2494,4346,2017-11-25,2017
4064,338,4346,2494,2017-11-25,2017
4065,338,1055,4347,2017-11-25,2017
4065,338,4347,1055,2017-11-25,2017
4066,338,200,1738,2017-11-25,2017
4066,338,1738,200,2017-11-25,2017
4067,339,4270,4084,2017-11-18,2017
4067,339,4084,4270,2017-11-18,2017
4068,339,710,3249,2017-11-18,2017
4068,339,3249,710,2017-11-18,2017
4069,339,2730,2544,2017-11-18,2017
4069,339,2544,2730,2017-11-18,2017
4070,339,2480,4151,2017-11-18,2017
4070,339,4151,2480,2017-11-18,2017
4071,339,3996,1994,2017-11-18,2017
4071,339,1994,3996,2017-11-18,2017
4072,339,4198,4400,2017-11-18,2017
4072,339,4400,4198,2017-11-18,2017
4073,339,336,2661,2017-11-18,2017
4073,339,2661,336,2017-11-18,2017
4074,339,2216,474,2017-11-18,2017
4074,339,474,2216,2017-11-18,2017
4075,339,4072,790,2017-11-18,2017
4075,339,790,4072,2017-11-18,2017
4076,339,563,486,2017-11-18,2017
4076,339,486,563,2017-11-18,2017
4077,339,1969,658,2017-11-18,2017
4077,339,658,1969,2017-11-18,2017
4078,339,3647,2159,2017-11-18,2017
4078,339,2159,3647,2017-11-18,2017
4079,339,4288,1561,2017-11-18,2017
4079,339,1561,4288,2017-11-18,2017
4080,340,3154,3113,2017-11-11,2017
4080,340,3113,3154,2017-11-11,2017
4081,340,478,3493,2017-11-11,2017
4081,340,3493,478,2017-11-11,2017
4082,340,180,52,2017-11-11,2017
4082,340,52,180,2017-11-11,2017
4083,340,1191,2424,2017-11-11,2017
4083,340,2424,1191,2017-11-11,2017
4084,340,209,2296,2017-11-11,2017
4084,340,2296,209,2017-11-11,2017
4085,340,1513,2160,2017-11-11,2017
4085,340,2160,1513,2017-11-11,2017
4086,340,2686,982,2017-11-11,2017
4086,340,982,2686,2017-11-11,2017
4087,340,3890,3076,2017-11-11,2017
4087,340,3076,3890,2017-11-11,2017
4088,340,2868,3212,2017-11-11,2017
4088,340,3212,2868,2017-11-11,2017
4089,340,2879,1673,2017-11-11,2017
4089,340,1673,2879,2017-11-11,2017
4090,340,3883,2521,2017-11-11,2017
4090,340,2521,3883,2017-11-11,2017
4091,340,737,1250,2017-11-11,2017
4091,340,1250,737,2017-11-11,2017
4092,340,3338,3858,2017-11-11,2017
4092,340,3858,3338,2017-11-11,2017
4093,341,3830,367,2017-11-04,2017
4093,341,367,3830,2017-11-04,2017
4094,341,966,1333,2017-11-04,2017
4094,341,1333,966,2017-11-04,2017
4095,341,2792,1843,2017-11-04,2017
4095,341,1843,2792,2017-11-04,2017
4096,341,4008,2469,2017-11-04,2017
4096,341,2469,4008,2017-11-04,2017
4097,341,781,1632,2017-11-04,2017
4097,341,1632,781,2017-11-04,2017
4098,341,4172,1032,2017-11-04,2017
4098,341,1032,4172,2017-11-04,2017
4099,341,1397,1585,2017-11-04,2017
4099,341,1585,1397,2017-11-04,2017
4100,341,3464,138,2017-11-04,2017
4100,341,138,3464,2017-11-04,2017
4101,341,485,1314,2017-11-04,2017
4101,341,1314,485,2017-11-04,2017
4102,341,383,2918,2017-11-04,2017
4102,341,2918,383,2017-11-04,2017
4103,341,3239,4410,2017-11-04,2017
4103,341,4410,3239,2017-11-04,2017
4104,342,496,2345,2017-10-28,2017
4104,342,2345,496,2017-10-28,2017
4105,342,796,2379,2017-10-28,2017
4105,342,2379,796,2017-10-28,2017
4106,342,2738,1240,2017-10-28,2017
4106,342,1240,2738,2017-10-28,2017
4107,342,4056,2605,2017-10-28,2017
4107,342,2605,4056,2017-10-28,2017
4108,342,3532,1644,2017-10-28,2017
4108,342,1644,3532,2017-10-28,2017
4109,342,2262,4158,2017-10-28,2017
4109,342,4158,2262,2017-10-28,2017
4110,342,2324,3182,2017-10-28,2017
4110,342,3182,2324,2017-10-28,2017
4111,342,605,2435,2017-10-28,2017
4111,342,2435,605,2017-10-28,2017
4112,342,1440,951,2017-10-28,2017
4112,342,951,1440,2017-10-28,2017
4113,342,4413,1493,2017-10-28,2017
4113,342,1493,4413,2017-10-28,2017
4114,342,1202,475,2017-10-28,2017
4114,342,475,1202,2017-10-28,2017
4115,342,1406,738,2017-10-28,2017
4115,342,738,1406,2017-10-28,2017
4116,343,4016,653,2017-10-21,2017
4116,343,653,4016,2017-10-21,2017
4117,343,2086,1134,2017-10-21,2017
4117,343,1134,2086,2017-10-21,2017
4118,343,372,709,2017-10-21,2017
4118,343,709,372,2017-10-21,2017
4119,343,3135,4312,2017-10-21,2017
4119,343,4312,3135,2017-10-21,2017
4120,343,1624,1569,2017-10-21,2017
4120,343,1569,1624,2017-10-21,2017
4121,343,1989,3843,2017-10-21,2017
4121,343,3843,1989,2017-10-21,2017
4122,343,1099,117,2017-10-21,2017
4122,343,117,1099,2017-10-21,2017
4123,343,1209,2274,2017-10-21,2017
4123,343,2274,1209,2017-10-21,2017
4124,343,115,4046,2017-10-21,2017
4124,343,4046,115,2017-10-21,2017
4125,343,2127,2145,2017-10-21,2017
4125,343,2145,2127,2017-10-21,2017
4126,343,1104,169,2017-10-21,2017
4126,343,169,1104,2017-10-21,2017
4127,344,1181,2196,2017-10-07,2017
4127,344,2196,1181,2017-10-07,2017
4128,344,1875,412,2017-10-07,2017
4128,344,412,1875,2017-10-07,2017
4129,344,4270,1585,2017-10-07,2017
4129,344,1585,4270,2017-10-07,2017
4130,344,3398,1168,2017-10-07,2017
4130,344,1168,3398,2017-10-07,2017
4132,344,3834,1045,2017-10-07,2017
4132,344,1045,3834,2017-10-07,2017
4134,344,423,1428,2017-10-07,2017
4134,344,1428,423,2017-10-07,2017
4135,344,3588,324,2017-10-07,2017
4135,344,324,3588,2017-10-07,2017
4136,344,2688,358,2017-10-07,2017
4136,344,358,2688,2017-10-07,2017
4137,344,3966,2207,2017-10-07,2017
4137,344,2207,3966,2017-10-07,2017
4138,345,3464,2913,2017-09-22,2017
4138,345,2913,3464,2017-09-22,2017
4139,345,144,1303,2017-09-22,2017
4139,345,1303,144,2017-09-22,2017
4140,345,2333,1418,2017-09-22,2017
4140,345,1418,2333,2017-09-22,2017
4141,345,3470,846,2017-09-22,2017
4141,345,846,3470,2017-09-22,2017
4142,345,1796,1055,2017-09-22,2017
4142,345,1055,1796,2017-09-22,2017
4143,345,1246,3554,2017-09-22,2017
4143,345,3554,1246,2017-09-22,2017
4144,345,2781,2709,2017-09-22,2017
4144,345,2709,2781,2017-09-22,2017
4145,345,2071,1853,2017-09-22,2017
4145,345,1853,2071,2017-09-22,2017
4146,345,161,1933,2017-09-22,2017
4146,345,1933,161,2017-09-22,2017
4147,345,10,2251,2017-09-22,2017
4147,345,2251,10,2017-09-22,2017
4148,346,3362,447,2017-09-16,2017
4148,346,447,3362,2017-09-16,2017
4149,346,3098,3285,2017-09-16,2017
4149,346,3285,3098,2017-09-16,2017
4150,346,3752,2280,2017-09-16,2017
4150,346,2280,3752,2017-09-16,2017
4151,346,1380,1427,2017-09-16,2017
4151,346,1427,1380,2017-09-16,2017
4152,346,4106,2685,2017-09-16,2017
4152,346,2685,4106,2017-09-16,2017
4153,346,2186,160,2017-09-16,2017
4153,346,160,2186,2017-09-16,2017
4154,346,213,2441,2017-09-16,2017
4154,346,2441,213,2017-09-16,2017
4155,346,3825,1561,2017-09-16,2017
4155,346,1561,3825,2017-09-16,2017
4156,346,1548,1920,2017-09-16,2017
4156,346,1920,1548,2017-09-16,2017
4157,346,525,3458,2017-09-16,2017
4157,346,3458,525,2017-09-16,2017
4158,347,2878,3650,2017-09-09,2017
4158,347,3650,2878,2017-09-09,2017
4159,347,995,2364,2017-09-09,2017
4159,347,2364,995,2017-09-09,2017
4160,347,648,3271,2017-09-09,2017
4160,347,3271,648,2017-09-09,2017
4161,347,2156,3053,2017-09-09,2017
4161,347,3053,2156,2017-09-09,2017
4162,347,3852,2562,2017-09-09,2017
4162,347,2562,3852,2017-09-09,2017
4163,347,4177,2538,2017-09-09,2017
4163,347,2538,4177,2017-09-09,2017
4164,347,2696,1145,2017-09-09,2017
4164,347,1145,2696,2017-09-09,2017
4165,347,1395,4068,2017-09-09,2017
4165,347,4068,1395,2017-09-09,2017
4166,347,4278,713,2017-09-09,2017
4166,347,713,4278,2017-09-09,2017
4167,347,356,1634,2017-09-09,2017
4167,347,1634,356,2017-09-09,2017
4168,347,1878,2459,2017-09-09,2017
4168,347,2459,1878,2017-09-09,2017
4169,348,4200,3886,2017-09-02,2017
4169,348,3886,4200,2017-09-02,2017
4170,348,240,4296,2017-09-02,2017
4170,348,4296,240,2017-09-02,2017
4171,348,3279,345,2017-09-02,2017
4171,348,345,3279,2017-09-02,2017
4172,348,1072,261,2017-09-02,2017
4172,348,261,1072,2017-09-02,2017
4173,348,4016,4151,2017-09-02,2017
4173,348,4151,4016,2017-09-02,2017
4174,348,3935,3694,2017-09-02,2017
4174,348,3694,3935,2017-09-02,2017
4175,348,3177,522,2017-09-02,2017
4175,348,522,3177,2017-09-02,2017
4176,348,2005,1487,2017-09-02,2017
4176,348,1487,2005,2017-09-02,2017
4177,348,3227,286,2017-09-02,2017
4177,348,286,3227,2017-09-02,2017
4178,348,2372,3521,2017-09-02,2017
4178,348,3521,2372,2017-09-02,2017
4179,348,1068,2598,2017-09-02,2017
4179,348,2598,1068,2017-09-02,2017
4180,348,1449,1691,2017-09-02,2017
4180,348,1691,1449,2017-09-02,2017
4181,349,3114,2703,2017-08-05,2017
4181,349,2703,3114,2017-08-05,2017
4182,349,1479,2421,2017-08-05,2017
4182,349,2421,1479,2017-08-05,2017
4183,349,3182,1921,2017-08-05,2017
4183,349,1921,3182,2017-08-05,2017
4184,349,252,452,2017-08-05,2017
4184,349,452,252,2017-08-05,2017
4185,349,117,1143,2017-08-05,2017
4185,349,1143,117,2017-08-05,2017
4186,349,3085,3801,2017-08-05,2017
4186,349,3801,3085,2017-08-05,2017
4187,349,1644,3600,2017-08-05,2017
4187,349,3600,1644,2017-08-05,2017
4188,349,2951,3510,2017-08-05,2017
4188,349,3510,2951,2017-08-05,2017
4189,349,4354,465,2017-08-05,2017
4189,349,465,4354,2017-08-05,2017
4190,349,3214,3324,2017-08-05,2017
4190,349,3324,3214,2017-08-05,2017
4191,349,2692,3502,2017-08-05,2017
4191,349,3502,2692,2017-08-05,2017
4192,349,3316,1656,2017-08-05,2017
4192,349,1656,3316,2017-08-05,2017
4194,350,4333,2379,2017-07-29,2017
4194,350,2379,4333,2017-07-29,2017
4195,350,1940,1147,2017-07-29,2017
4195,350,1147,1940,2017-07-29,2017
4196,350,2166,653,2017-07-29,2017
4196,350,653,2166,2017-07-29,2017
4197,350,2904,2411,2017-07-29,2017
4197,350,2411,2904,2017-07-29,2017
4198,350,2137,2056,2017-07-29,2017
4198,350,2056,2137,2017-07-29,2017
4199,350,3853,258,2017-07-29,2017
4199,350,258,3853,2017-07-29,2017
4200,350,2948,2658,2017-07-29,2017
4200,350,2658,2948,2017-07-29,2017
4201,350,1974,1209,2017-07-29,2017
4201,350,1209,1974,2017-07-29,2017
4202,350,54,838,2017-07-29,2017
4202,350,838,54,2017-07-29,2017
4203,350,475,3647,2017-07-29,2017
4203,350,3647,475,2017-07-29,2017
4204,350,978,520,2017-07-29,2017
4204,350,520,978,2017-07-29,2017
4205,351,4265,1348,2017-07-22,2017
4205,351,1348,4265,2017-07-22,2017
4206,351,1087,343,2017-07-22,2017
4206,351,343,1087,2017-07-22,2017
4207,351,829,4182,2017-07-22,2017
4207,351,4182,829,2017-07-22,2017
4208,351,3330,95,2017-07-22,2017
4208,351,95,3330,2017-07-22,2017
4209,351,4413,1434,2017-07-22,2017
4209,351,1434,4413,2017-07-22,2017
4210,351,134,2803,2017-07-22,2017
4210,351,2803,134,2017-07-22,2017
4211,351,2925,2128,2017-07-22,2017
4211,351,2128,2925,2017-07-22,2017
4212,351,3649,1454,2017-07-22,2017
4212,351,1454,3649,2017-07-22,2017
4213,351,1997,390,2017-07-22,2017
4213,351,390,1997,2017-07-22,2017
4214,351,4158,1989,2017-07-22,2017
4214,351,1989,4158,2017-07-22,2017
4215,351,52,1880,2017-07-22,2017
4215,351,1880,52,2017-07-22,2017
4216,351,519,3073,2017-07-22,2017
4216,351,3073,519,2017-07-22,2017
4217,351,4208,3086,2017-07-22,2017
4217,351,3086,4208,2017-07-22,2017
4218,352,3160,2819,2017-07-16,2017
4218,352,2819,3160,2017-07-16,2017
4219,352,561,4330,2017-07-16,2017
4219,352,4330,561,2017-07-16,2017
4220,352,1174,3252,2017-07-16,2017
4220,352,3252,1174,2017-07-16,2017
4221,352,2435,1829,2017-07-16,2017
4221,352,1829,2435,2017-07-16,2017
4222,352,3420,801,2017-07-16,2017
4222,352,801,3420,2017-07-16,2017
4223,352,4309,2733,2017-07-16,2017
4223,352,2733,4309,2017-07-16,2017
4224,352,3347,2799,2017-07-16,2017
4224,352,2799,3347,2017-07-16,2017
4225,352,3001,3608,2017-07-16,2017
4225,352,3608,3001,2017-07-16,2017
4226,352,394,4238,2017-07-16,2017
4226,352,4238,394,2017-07-16,2017
4227,352,1638,3991,2017-07-16,2017
4227,352,3991,1638,2017-07-16,2017
4228,352,1866,2691,2017-07-16,2017
4228,352,2691,1866,2017-07-16,2017
4229,352,3755,2211,2017-07-16,2017
4229,352,2211,3755,2017-07-16,2017
4230,353,4286,3394,2017-07-08,2017
4230,353,3394,4286,2017-07-08,2017
4231,353,2965,4270,2017-07-08,2017
4231,353,4270,2965,2017-07-08,2017
4232,353,383,2941,2017-07-08,2017
4232,353,2941,383,2017-07-08,2017
4233,353,3113,2605,2017-07-08,2017
4233,353,2605,3113,2017-07-08,2017
4234,353,1240,3711,2017-07-08,2017
4234,353,3711,1240,2017-07-08,2017
4235,353,2918,489,2017-07-08,2017
4235,353,489,2918,2017-07-08,2017
4236,353,2147,568,2017-07-08,2017
4236,353,568,2147,2017-07-08,2017
4237,353,3532,2554,2017-07-08,2017
4237,353,2554,3532,2017-07-08,2017
4238,353,2730,2558,2017-07-08,2017
4238,353,2558,2730,2017-07-08,2017
4239,353,3834,4239,2017-07-08,2017
4239,353,4239,3834,2017-07-08,2017
4240,353,1377,391,2017-07-08,2017
4240,353,391,1377,2017-07-08,2017
4241,354,1306,1876,2017-07-07,2017
4241,354,1876,1306,2017-07-07,2017
4242,354,3969,2253,2017-07-07,2017
4242,354,2253,3969,2017-07-07,2017
4243,354,2053,946,2017-07-07,2017
4243,354,946,2053,2017-07-07,2017
4244,354,587,3382,2017-07-07,2017
4244,354,3382,587,2017-07-07,2017
4245,354,3966,3996,2017-07-07,2017
4245,354,3996,3966,2017-07-07,2017
4246,354,1882,1250,2017-07-07,2017
4246,354,1250,1882,2017-07-07,2017
4247,354,1673,4384,2017-07-07,2017
4247,354,4384,1673,2017-07-07,2017
4248,354,2089,1316,2017-07-07,2017
4248,354,1316,2089,2017-07-07,2017
4249,354,987,1642,2017-07-07,2017
4249,354,1642,987,2017-07-07,2017
4250,354,3071,2252,2017-07-07,2017
4250,354,2252,3071,2017-07-07,2017
4251,354,2492,1796,2017-07-07,2017
4251,354,1796,2492,2017-07-07,2017
4252,355,2196,676,2017-06-25,2017
4252,355,676,2196,2017-06-25,2017
4253,355,393,1632,2017-06-25,2017
4253,355,1632,393,2017-06-25,2017
4254,355,1657,2043,2017-06-25,2017
4254,355,2043,1657,2017-06-25,2017
4255,355,3284,691,2017-06-25,2017
4255,355,691,3284,2017-06-25,2017
4256,355,2544,1337,2017-06-25,2017
4256,355,1337,2544,2017-06-25,2017
4257,355,3735,3066,2017-06-25,2017
4257,355,3066,3735,2017-06-25,2017
4258,355,1513,2062,2017-06-25,2017
4258,355,2062,1513,2017-06-25,2017
4259,355,4167,2628,2017-06-25,2017
4259,355,2628,4167,2017-06-25,2017
4260,355,1131,2710,2017-06-25,2017
4260,355,2710,1131,2017-06-25,2017
4261,355,1719,3169,2017-06-25,2017
4261,355,3169,1719,2017-06-25,2017
4262,355,1440,3212,2017-06-25,2017
4262,355,3212,1440,2017-06-25,2017
4263,355,2441,626,2017-06-25,2017
4263,355,626,2441,2017-06-25,2017
4264,355,2034,3837,2017-06-25,2017
4264,355,3837,2034,2017-06-25,2017
4265,356,1699,770,2017-06-17,2017
4265,356,770,1699,2017-06-17,2017
4266,356,4084,180,2017-06-17,2017
4266,356,180,4084,2017-06-17,2017
4267,356,796,2019,2017-06-17,2017
4267,356,2019,796,2017-06-17,2017
4268,356,995,3457,2017-06-17,2017
4268,356,3457,995,2017-06-17,2017
4269,356,4067,1418,2017-06-17,2017
4269,356,1418,4067,2017-06-17,2017
4270,356,1585,200,2017-06-17,2017
4270,356,200,1585,2017-06-17,2017
4271,356,551,1055,2017-06-17,2017
4271,356,1055,551,2017-06-17,2017
4272,356,3554,3599,2017-06-17,2017
4272,356,3599,3554,2017-06-17,2017
4273,356,2239,563,2017-06-17,2017
4273,356,563,2239,2017-06-17,2017
4274,356,977,1685,2017-06-17,2017
4274,356,1685,977,2017-06-17,2017
4275,356,1789,1864,2017-06-17,2017
4275,356,1864,1789,2017-06-17,2017
4276,356,3190,2026,2017-06-17,2017
4276,356,2026,3190,2017-06-17,2017
4277,357,1758,2234,2017-06-10,2017
4277,357,2234,1758,2017-06-10,2017
4278,357,496,1994,2017-06-10,2017
4278,357,1994,496,2017-06-10,2017
4279,357,1717,3049,2017-06-10,2017
4279,357,3049,1717,2017-06-10,2017
4280,357,842,846,2017-06-10,2017
4280,357,846,842,2017-06-10,2017
4281,357,2833,1090,2017-06-10,2017
4281,357,1090,2833,2017-06-10,2017
4282,357,4198,1682,2017-06-10,2017
4282,357,1682,4198,2017-06-10,2017
4283,357,3130,486,2017-06-10,2017
4283,357,486,3130,2017-06-10,2017
4284,357,1933,3845,2017-06-10,2017
4284,357,3845,1933,2017-06-10,2017
4285,357,2688,2661,2017-06-10,2017
4285,357,2661,2688,2017-06-10,2017
4286,357,2962,2106,2017-06-10,2017
4286,357,2106,2962,2017-06-10,2017
4287,357,65,1853,2017-06-10,2017
4287,357,1853,65,2017-06-10,2017
4288,358,1696,64,2017-06-03,2017
4288,358,64,1696,2017-06-03,2017
4289,358,1303,2086,2017-06-03,2017
4289,358,2086,1303,2017-06-03,2017
4290,358,319,2424,2017-06-03,2017
4290,358,2424,319,2017-06-03,2017
4291,358,781,249,2017-06-03,2017
4291,358,249,781,2017-06-03,2017
4292,358,2545,3688,2017-06-03,2017
4292,358,3688,2545,2017-06-03,2017
4293,358,209,2686,2017-06-03,2017
4293,358,2686,209,2017-06-03,2017
4294,358,605,3823,2017-06-03,2017
4294,358,3823,605,2017-06-03,2017
4295,358,2296,1069,2017-06-03,2017
4295,358,1069,2296,2017-06-03,2017
4296,358,1989,57,2017-06-03,2017
4296,358,57,1989,2017-06-03,2017
4297,358,3076,2726,2017-06-03,2017
4297,358,2726,3076,2017-06-03,2017
4298,358,655,4225,2017-06-03,2017
4298,358,4225,655,2017-06-03,2017
4299,358,1202,324,2017-06-03,2017
4299,358,324,1202,2017-06-03,2017
4300,359,1528,3978,2017-05-28,2017
4300,359,3978,1528,2017-05-28,2017
4301,359,2904,702,2017-05-28,2017
4301,359,702,2904,2017-05-28,2017
4302,359,3771,3565,2017-05-28,2017
4302,359,3565,3771,2017-05-28,2017
4303,359,40,3255,2017-05-28,2017
4303,359,3255,40,2017-05-28,2017
4304,359,3946,1108,2017-05-28,2017
4304,359,1108,3946,2017-05-28,2017
4305,359,1644,2835,2017-05-28,2017
4305,359,2835,1644,2017-05-28,2017
4306,359,2738,3843,2017-05-28,2017
4306,359,3843,2738,2017-05-28,2017
4307,359,3751,567,2017-05-28,2017
4307,359,567,3751,2017-05-28,2017
4308,359,3693,2349,2017-05-28,2017
4308,359,2349,3693,2017-05-28,2017
4309,359,4151,2764,2017-05-28,2017
4309,359,2764,4151,2017-05-28,2017
4310,359,4016,225,2017-05-28,2017
4310,359,225,4016,2017-05-28,2017
4311,359,1540,1624,2017-05-28,2017
4311,359,1624,1540,2017-05-28,2017
4312,360,2624,996,2017-05-13,2017
4312,360,996,2624,2017-05-13,2017
4313,360,1843,144,2017-05-13,2017
4313,360,144,1843,2017-05-13,2017
4314,360,2379,2469,2017-05-13,2017
4314,360,2469,2379,2017-05-13,2017
4315,360,1067,3370,2017-05-13,2017
4315,360,3370,1067,2017-05-13,2017
4316,360,447,1920,2017-05-13,2017
4316,360,1920,447,2017-05-13,2017
4318,360,2056,3736,2017-05-13,2017
4318,360,3736,2056,2017-05-13,2017
4319,360,3649,790,2017-05-13,2017
4319,360,790,3649,2017-05-13,2017
4320,360,4172,3283,2017-05-13,2017
4320,360,3283,4172,2017-05-13,2017
4321,360,628,30,2017-05-13,2017
4321,360,30,628,2017-05-13,2017
4322,360,289,329,2017-05-13,2017
4322,360,329,289,2017-05-13,2017
4323,360,156,691,2017-05-13,2017
4323,360,691,156,2017-05-13,2017
4324,361,3913,2274,2017-04-22,2017
4324,361,2274,3913,2017-04-22,2017
4325,361,1765,3493,2017-04-22,2017
4325,361,3493,1765,2017-04-22,2017
4326,361,3464,3383,2017-04-22,2017
4326,361,3383,3464,2017-04-22,2017
4327,361,982,4317,2017-04-22,2017
4327,361,4317,982,2017-04-22,2017
4328,361,3252,2160,2017-04-22,2017
4328,361,2160,3252,2017-04-22,2017
4329,361,3098,1088,2017-04-22,2017
4329,361,1088,3098,2017-04-22,2017
4330,361,2207,117,2017-04-22,2017
4330,361,117,2207,2017-04-22,2017
4331,361,2703,2951,2017-04-22,2017
4331,361,2951,2703,2017-04-22,2017
4332,361,1707,2499,2017-04-22,2017
4332,361,2499,1707,2017-04-22,2017
4333,361,3973,3067,2017-04-22,2017
4333,361,3067,3973,2017-04-22,2017
4334,361,885,862,2017-04-22,2017
4334,361,862,885,2017-04-22,2017
4335,361,261,3187,2017-04-22,2017
4335,361,3187,261,2017-04-22,2017
4336,361,3510,3588,2017-04-22,2017
4336,361,3588,3510,2017-04-22,2017
4337,362,1875,3271,2017-04-15,2017
4337,362,3271,1875,2017-04-15,2017
4338,362,2792,4250,2017-04-15,2017
4338,362,4250,2792,2017-04-15,2017
4339,362,4286,3805,2017-04-15,2017
4339,362,3805,4286,2017-04-15,2017
4340,362,2658,3852,2017-04-15,2017
4340,362,3852,2658,2017-04-15,2017
4341,362,4200,2818,2017-04-15,2017
4341,362,2818,4200,2017-04-15,2017
4342,362,1045,4302,2017-04-15,2017
4342,362,4302,1045,2017-04-15,2017
4343,362,2367,1486,2017-04-15,2017
4343,362,1486,2367,2017-04-15,2017
4344,362,1090,3765,2017-04-15,2017
4344,362,3765,1090,2017-04-15,2017
4345,362,3853,2569,2017-04-15,2017
4345,362,2569,3853,2017-04-15,2017
4346,362,709,737,2017-04-15,2017
4346,362,737,709,2017-04-15,2017
4347,362,3752,3501,2017-04-15,2017
4347,362,3501,3752,2017-04-15,2017
4348,362,827,799,2017-04-15,2017
4348,362,799,827,2017-04-15,2017
4349,362,4177,1145,2017-04-15,2017
4349,362,1145,4177,2017-04-15,2017
4350,363,766,1868,2017-04-08,2017
4350,363,1868,766,2017-04-08,2017
4351,363,2723,4265,2017-04-08,2017
4351,363,4265,2723,2017-04-08,2017
4352,363,561,1428,2017-04-08,2017
4352,363,1428,561,2017-04-08,2017
4353,363,112,787,2017-04-08,2017
4353,363,787,112,2017-04-08,2017
4354,363,2922,474,2017-04-08,2017
4354,363,474,2922,2017-04-08,2017
4355,363,1939,900,2017-04-08,2017
4355,363,900,1939,2017-04-08,2017
4356,363,4106,3883,2017-04-08,2017
4356,363,3883,4106,2017-04-08,2017
4357,363,519,3406,2017-04-08,2017
4357,363,3406,519,2017-04-08,2017
4358,363,829,372,2017-04-08,2017
4358,363,372,829,2017-04-08,2017
4359,363,1380,1691,2017-04-08,2017
4359,363,1691,1380,2017-04-08,2017
4360,363,1487,1104,2017-04-08,2017
4360,363,1104,1487,2017-04-08,2017
4361,363,651,61,2017-04-08,2017
4361,363,61,651,2017-04-08,2017
4362,363,358,2159,2017-04-08,2017
4362,363,2159,358,2017-04-08,2017
4363,364,2411,138,2017-03-18,2017
4363,364,138,2411,2017-03-18,2017
4364,364,2819,1921,2017-03-18,2017
4364,364,1921,2819,2017-03-18,2017
4365,364,4158,3131,2017-03-18,2017
4365,364,3131,4158,2017-03-18,2017
4366,364,86,129,2017-03-18,2017
4366,364,129,86,2017-03-18,2017
4367,364,1032,2349,2017-03-18,2017
4367,364,2349,1032,2017-03-18,2017
4368,364,286,3858,2017-03-18,2017
4368,364,3858,286,2017-03-18,2017
4369,364,1880,2941,2017-03-18,2017
4369,364,2941,1880,2017-03-18,2017
4370,364,1072,2324,2017-03-18,2017
